country,year,predicted_value,metric
France,2026,0.0,carbon_emissions
France,2027,0.0,carbon_emissions
France,2028,0.0,carbon_emissions
France,2029,0.0,carbon_emissions
France,2030,0.0,carbon_emissions
France,2031,0.0,carbon_emissions
France,2032,0.0,carbon_emissions
France,2033,0.0,carbon_emissions
France,2034,0.0,carbon_emissions
France,2035,0.0,carbon_emissions
France,2036,0.0,carbon_emissions
France,2037,0.0,carbon_emissions
France,2038,0.0,carbon_emissions
France,2039,0.0,carbon_emissions
France,2040,0.0,carbon_emissions
France,2041,0.0,carbon_emissions
France,2042,0.0,carbon_emissions
France,2043,0.0,carbon_emissions
France,2044,0.0,carbon_emissions
France,2045,0.0,carbon_emissions
French Guiana,2026,0.0,carbon_emissions
French Guiana,2027,0.0,carbon_emissions
French Guiana,2028,0.0,carbon_emissions
French Guiana,2029,0.0,carbon_emissions
French Guiana,2030,0.0,carbon_emissions
French Guiana,2031,0.0,carbon_emissions
French Guiana,2032,0.0,carbon_emissions
French Guiana,2033,0.0,carbon_emissions
French Guiana,2034,0.0,carbon_emissions
French Guiana,2035,0.0,carbon_emissions
French Guiana,2036,0.0,carbon_emissions
French Guiana,2037,0.0,carbon_emissions
French Guiana,2038,0.0,carbon_emissions
French Guiana,2039,0.0,carbon_emissions
French Guiana,2040,0.0,carbon_emissions
French Guiana,2041,0.0,carbon_emissions
French Guiana,2042,0.0,carbon_emissions
French Guiana,2043,0.0,carbon_emissions
French Guiana,2044,0.0,carbon_emissions
French Guiana,2045,0.0,carbon_emissions
French Southern Territories,2026,0.0,carbon_emissions
French Southern Territories,2027,0.0,carbon_emissions
French Southern Territories,2028,0.0,carbon_emissions
French Southern Territories,2029,0.0,carbon_emissions
French Southern Territories,2030,0.0,carbon_emissions
French Southern Territories,2031,0.0,carbon_emissions
French Southern Territories,2032,0.0,carbon_emissions
French Southern Territories,2033,0.0,carbon_emissions
French Southern Territories,2034,0.0,carbon_emissions
French Southern Territories,2035,0.0,carbon_emissions
French Southern Territories,2036,0.0,carbon_emissions
French Southern Territories,2037,0.0,carbon_emissions
French Southern Territories,2038,0.0,carbon_emissions
French Southern Territories,2039,0.0,carbon_emissions
French Southern Territories,2040,0.0,carbon_emissions
French Southern Territories,2041,0.0,carbon_emissions
French Southern Territories,2042,0.0,carbon_emissions
French Southern Territories,2043,0.0,carbon_emissions
French Southern Territories,2044,0.0,carbon_emissions
French Southern Territories,2045,0.0,carbon_emissions
Gabon,2026,0.0,carbon_emissions
Gabon,2027,0.0,carbon_emissions
Gabon,2028,0.0,carbon_emissions
Gabon,2029,0.0,carbon_emissions
Gabon,2030,0.0,carbon_emissions
Gabon,2031,0.0,carbon_emissions
Gabon,2032,0.0,carbon_emissions
Gabon,2033,0.0,carbon_emissions
Gabon,2034,0.0,carbon_emissions
Gabon,2035,0.0,carbon_emissions
Gabon,2036,0.0,carbon_emissions
Gabon,2037,0.0,carbon_emissions
Gabon,2038,0.0,carbon_emissions
Gabon,2039,0.0,carbon_emissions
Gabon,2040,0.0,carbon_emissions
Gabon,2041,0.0,carbon_emissions
Gabon,2042,0.0,carbon_emissions
Gabon,2043,0.0,carbon_emissions
Gabon,2044,0.0,carbon_emissions
Gabon,2045,0.0,carbon_emissions
Gambia,2026,0.0,carbon_emissions
Gambia,2027,0.0,carbon_emissions
Gambia,2028,0.0,carbon_emissions
Gambia,2029,0.0,carbon_emissions
Gambia,2030,0.0,carbon_emissions
Gambia,2031,0.0,carbon_emissions
Gambia,2032,0.0,carbon_emissions
Gambia,2033,0.0,carbon_emissions
Gambia,2034,0.0,carbon_emissions
Gambia,2035,0.0,carbon_emissions
Gambia,2036,0.0,carbon_emissions
Gambia,2037,0.0,carbon_emissions
Gambia,2038,0.0,carbon_emissions
Gambia,2039,0.0,carbon_emissions
Gambia,2040,0.0,carbon_emissions
Gambia,2041,0.0,carbon_emissions
Gambia,2042,0.0,carbon_emissions
Gambia,2043,0.0,carbon_emissions
Gambia,2044,0.0,carbon_emissions
Gambia,2045,0.0,carbon_emissions
Georgia,2026,0.0,carbon_emissions
Georgia,2027,0.0,carbon_emissions
Georgia,2028,0.0,carbon_emissions
Georgia,2029,0.0,carbon_emissions
Georgia,2030,0.0,carbon_emissions
Georgia,2031,0.0,carbon_emissions
Georgia,2032,0.0,carbon_emissions
Georgia,2033,0.0,carbon_emissions
Georgia,2034,0.0,carbon_emissions
Georgia,2035,0.0,carbon_emissions
Georgia,2036,0.0,carbon_emissions
Georgia,2037,0.0,carbon_emissions
Georgia,2038,0.0,carbon_emissions
Georgia,2039,0.0,carbon_emissions
Georgia,2040,0.0,carbon_emissions
Georgia,2041,0.0,carbon_emissions
Georgia,2042,0.0,carbon_emissions
Georgia,2043,0.0,carbon_emissions
Georgia,2044,0.0,carbon_emissions
Georgia,2045,0.0,carbon_emissions
Germany,2026,0.0,carbon_emissions
Germany,2027,0.0,carbon_emissions
Germany,2028,0.0,carbon_emissions
Germany,2029,0.0,carbon_emissions
Germany,2030,0.0,carbon_emissions
Germany,2031,0.0,carbon_emissions
Germany,2032,0.0,carbon_emissions
Germany,2033,0.0,carbon_emissions
Germany,2034,0.0,carbon_emissions
Germany,2035,0.0,carbon_emissions
Germany,2036,0.0,carbon_emissions
Germany,2037,0.0,carbon_emissions
Germany,2038,0.0,carbon_emissions
Germany,2039,0.0,carbon_emissions
Germany,2040,0.0,carbon_emissions
Germany,2041,0.0,carbon_emissions
Germany,2042,0.0,carbon_emissions
Germany,2043,0.0,carbon_emissions
Germany,2044,0.0,carbon_emissions
Germany,2045,0.0,carbon_emissions
Ghana,2026,0.0,carbon_emissions
Ghana,2027,0.0,carbon_emissions
Ghana,2028,0.0,carbon_emissions
Ghana,2029,0.0,carbon_emissions
Ghana,2030,0.0,carbon_emissions
Ghana,2031,0.0,carbon_emissions
Ghana,2032,0.0,carbon_emissions
Ghana,2033,0.0,carbon_emissions
Ghana,2034,0.0,carbon_emissions
Ghana,2035,0.0,carbon_emissions
Ghana,2036,0.0,carbon_emissions
Ghana,2037,0.0,carbon_emissions
Ghana,2038,0.0,carbon_emissions
Ghana,2039,0.0,carbon_emissions
Ghana,2040,0.0,carbon_emissions
Ghana,2041,0.0,carbon_emissions
Ghana,2042,0.0,carbon_emissions
Ghana,2043,0.0,carbon_emissions
Ghana,2044,0.0,carbon_emissions
Ghana,2045,0.0,carbon_emissions
Gibraltar,2026,0.0,carbon_emissions
Gibraltar,2027,0.0,carbon_emissions
Gibraltar,2028,0.0,carbon_emissions
Gibraltar,2029,0.0,carbon_emissions
Gibraltar,2030,0.0,carbon_emissions
Gibraltar,2031,0.0,carbon_emissions
Gibraltar,2032,0.0,carbon_emissions
Gibraltar,2033,0.0,carbon_emissions
Gibraltar,2034,0.0,carbon_emissions
Gibraltar,2035,0.0,carbon_emissions
Gibraltar,2036,0.0,carbon_emissions
Gibraltar,2037,0.0,carbon_emissions
Gibraltar,2038,0.0,carbon_emissions
Gibraltar,2039,0.0,carbon_emissions
Gibraltar,2040,0.0,carbon_emissions
Gibraltar,2041,0.0,carbon_emissions
Gibraltar,2042,0.0,carbon_emissions
Gibraltar,2043,0.0,carbon_emissions
Gibraltar,2044,0.0,carbon_emissions
Gibraltar,2045,0.0,carbon_emissions
Greece,2026,0.0,carbon_emissions
Greece,2027,0.0,carbon_emissions
Greece,2028,0.0,carbon_emissions
Greece,2029,0.0,carbon_emissions
Greece,2030,0.0,carbon_emissions
Greece,2031,0.0,carbon_emissions
Greece,2032,0.0,carbon_emissions
Greece,2033,0.0,carbon_emissions
Greece,2034,0.0,carbon_emissions
Greece,2035,0.0,carbon_emissions
Greece,2036,0.0,carbon_emissions
Greece,2037,0.0,carbon_emissions
Greece,2038,0.0,carbon_emissions
Greece,2039,0.0,carbon_emissions
Greece,2040,0.0,carbon_emissions
Greece,2041,0.0,carbon_emissions
Greece,2042,0.0,carbon_emissions
Greece,2043,0.0,carbon_emissions
Greece,2044,0.0,carbon_emissions
Greece,2045,0.0,carbon_emissions
Greenland,2026,0.0,carbon_emissions
Greenland,2027,0.0,carbon_emissions
Greenland,2028,0.0,carbon_emissions
Greenland,2029,0.0,carbon_emissions
Greenland,2030,0.0,carbon_emissions
Greenland,2031,0.0,carbon_emissions
Greenland,2032,0.0,carbon_emissions
Greenland,2033,0.0,carbon_emissions
Greenland,2034,0.0,carbon_emissions
Greenland,2035,0.0,carbon_emissions
Greenland,2036,0.0,carbon_emissions
Greenland,2037,0.0,carbon_emissions
Greenland,2038,0.0,carbon_emissions
Greenland,2039,0.0,carbon_emissions
Greenland,2040,0.0,carbon_emissions
Greenland,2041,0.0,carbon_emissions
Greenland,2042,0.0,carbon_emissions
Greenland,2043,0.0,carbon_emissions
Greenland,2044,0.0,carbon_emissions
Greenland,2045,0.0,carbon_emissions
Grenada,2026,0.0,carbon_emissions
Grenada,2027,0.0,carbon_emissions
Grenada,2028,0.0,carbon_emissions
Grenada,2029,0.0,carbon_emissions
Grenada,2030,0.0,carbon_emissions
Grenada,2031,0.0,carbon_emissions
Grenada,2032,0.0,carbon_emissions
Grenada,2033,0.0,carbon_emissions
Grenada,2034,0.0,carbon_emissions
Grenada,2035,0.0,carbon_emissions
Grenada,2036,0.0,carbon_emissions
Grenada,2037,0.0,carbon_emissions
Grenada,2038,0.0,carbon_emissions
Grenada,2039,0.0,carbon_emissions
Grenada,2040,0.0,carbon_emissions
Grenada,2041,0.0,carbon_emissions
Grenada,2042,0.0,carbon_emissions
Grenada,2043,0.0,carbon_emissions
Grenada,2044,0.0,carbon_emissions
Grenada,2045,0.0,carbon_emissions
Guadeloupe,2026,0.0,carbon_emissions
Guadeloupe,2027,0.0,carbon_emissions
Guadeloupe,2028,0.0,carbon_emissions
Guadeloupe,2029,0.0,carbon_emissions
Guadeloupe,2030,0.0,carbon_emissions
Guadeloupe,2031,0.0,carbon_emissions
Guadeloupe,2032,0.0,carbon_emissions
Guadeloupe,2033,0.0,carbon_emissions
Guadeloupe,2034,0.0,carbon_emissions
Guadeloupe,2035,0.0,carbon_emissions
Guadeloupe,2036,0.0,carbon_emissions
Guadeloupe,2037,0.0,carbon_emissions
Guadeloupe,2038,0.0,carbon_emissions
Guadeloupe,2039,0.0,carbon_emissions
Guadeloupe,2040,0.0,carbon_emissions
Guadeloupe,2041,0.0,carbon_emissions
Guadeloupe,2042,0.0,carbon_emissions
Guadeloupe,2043,0.0,carbon_emissions
Guadeloupe,2044,0.0,carbon_emissions
Guadeloupe,2045,0.0,carbon_emissions
Guatemala,2026,0.0,carbon_emissions
Guatemala,2027,0.0,carbon_emissions
Guatemala,2028,0.0,carbon_emissions
Guatemala,2029,0.0,carbon_emissions
Guatemala,2030,0.0,carbon_emissions
Guatemala,2031,0.0,carbon_emissions
Guatemala,2032,0.0,carbon_emissions
Guatemala,2033,0.0,carbon_emissions
Guatemala,2034,0.0,carbon_emissions
Guatemala,2035,0.0,carbon_emissions
Guatemala,2036,0.0,carbon_emissions
Guatemala,2037,0.0,carbon_emissions
Guatemala,2038,0.0,carbon_emissions
Guatemala,2039,0.0,carbon_emissions
Guatemala,2040,0.0,carbon_emissions
Guatemala,2041,0.0,carbon_emissions
Guatemala,2042,0.0,carbon_emissions
Guatemala,2043,0.0,carbon_emissions
Guatemala,2044,0.0,carbon_emissions
Guatemala,2045,0.0,carbon_emissions
Guernsey,2026,0.0,carbon_emissions
Guernsey,2027,0.0,carbon_emissions
Guernsey,2028,0.0,carbon_emissions
Guernsey,2029,0.0,carbon_emissions
Guernsey,2030,0.0,carbon_emissions
Guernsey,2031,0.0,carbon_emissions
Guernsey,2032,0.0,carbon_emissions
Guernsey,2033,0.0,carbon_emissions
Guernsey,2034,0.0,carbon_emissions
Guernsey,2035,0.0,carbon_emissions
Guernsey,2036,0.0,carbon_emissions
Guernsey,2037,0.0,carbon_emissions
Guernsey,2038,0.0,carbon_emissions
Guernsey,2039,0.0,carbon_emissions
Guernsey,2040,0.0,carbon_emissions
Guernsey,2041,0.0,carbon_emissions
Guernsey,2042,0.0,carbon_emissions
Guernsey,2043,0.0,carbon_emissions
Guernsey,2044,0.0,carbon_emissions
Guernsey,2045,0.0,carbon_emissions
Guinea,2026,0.0,carbon_emissions
Guinea,2027,0.0,carbon_emissions
Guinea,2028,0.0,carbon_emissions
Guinea,2029,0.0,carbon_emissions
Guinea,2030,0.0,carbon_emissions
Guinea,2031,0.0,carbon_emissions
Guinea,2032,0.0,carbon_emissions
Guinea,2033,0.0,carbon_emissions
Guinea,2034,0.0,carbon_emissions
Guinea,2035,0.0,carbon_emissions
Guinea,2036,0.0,carbon_emissions
Guinea,2037,0.0,carbon_emissions
Guinea,2038,0.0,carbon_emissions
Guinea,2039,0.0,carbon_emissions
Guinea,2040,0.0,carbon_emissions
Guinea,2041,0.0,carbon_emissions
Guinea,2042,0.0,carbon_emissions
Guinea,2043,0.0,carbon_emissions
Guinea,2044,0.0,carbon_emissions
Guinea,2045,0.0,carbon_emissions
Guinea-Bissau,2026,0.0,carbon_emissions
Guinea-Bissau,2027,0.0,carbon_emissions
Guinea-Bissau,2028,0.0,carbon_emissions
Guinea-Bissau,2029,0.0,carbon_emissions
Guinea-Bissau,2030,0.0,carbon_emissions
Guinea-Bissau,2031,0.0,carbon_emissions
Guinea-Bissau,2032,0.0,carbon_emissions
Guinea-Bissau,2033,0.0,carbon_emissions
Guinea-Bissau,2034,0.0,carbon_emissions
Guinea-Bissau,2035,0.0,carbon_emissions
Guinea-Bissau,2036,0.0,carbon_emissions
Guinea-Bissau,2037,0.0,carbon_emissions
Guinea-Bissau,2038,0.0,carbon_emissions
Guinea-Bissau,2039,0.0,carbon_emissions
Guinea-Bissau,2040,0.0,carbon_emissions
Guinea-Bissau,2041,0.0,carbon_emissions
Guinea-Bissau,2042,0.0,carbon_emissions
Guinea-Bissau,2043,0.0,carbon_emissions
Guinea-Bissau,2044,0.0,carbon_emissions
Guinea-Bissau,2045,0.0,carbon_emissions
Guyana,2026,0.0,carbon_emissions
Guyana,2027,0.0,carbon_emissions
Guyana,2028,0.0,carbon_emissions
Guyana,2029,0.0,carbon_emissions
Guyana,2030,0.0,carbon_emissions
Guyana,2031,0.0,carbon_emissions
Guyana,2032,0.0,carbon_emissions
Guyana,2033,0.0,carbon_emissions
Guyana,2034,0.0,carbon_emissions
Guyana,2035,0.0,carbon_emissions
Guyana,2036,0.0,carbon_emissions
Guyana,2037,0.0,carbon_emissions
Guyana,2038,0.0,carbon_emissions
Guyana,2039,0.0,carbon_emissions
Guyana,2040,0.0,carbon_emissions
Guyana,2041,0.0,carbon_emissions
Guyana,2042,0.0,carbon_emissions
Guyana,2043,0.0,carbon_emissions
Guyana,2044,0.0,carbon_emissions
Guyana,2045,0.0,carbon_emissions
Haiti,2026,0.0,carbon_emissions
Haiti,2027,0.0,carbon_emissions
Haiti,2028,0.0,carbon_emissions
Haiti,2029,0.0,carbon_emissions
Haiti,2030,0.0,carbon_emissions
Haiti,2031,0.0,carbon_emissions
Haiti,2032,0.0,carbon_emissions
Haiti,2033,0.0,carbon_emissions
Haiti,2034,0.0,carbon_emissions
Haiti,2035,0.0,carbon_emissions
Haiti,2036,0.0,carbon_emissions
Haiti,2037,0.0,carbon_emissions
Haiti,2038,0.0,carbon_emissions
Haiti,2039,0.0,carbon_emissions
Haiti,2040,0.0,carbon_emissions
Haiti,2041,0.0,carbon_emissions
Haiti,2042,0.0,carbon_emissions
Haiti,2043,0.0,carbon_emissions
Haiti,2044,0.0,carbon_emissions
Haiti,2045,0.0,carbon_emissions
Honduras,2026,0.0,carbon_emissions
Honduras,2027,0.0,carbon_emissions
Honduras,2028,0.0,carbon_emissions
Honduras,2029,0.0,carbon_emissions
Honduras,2030,0.0,carbon_emissions
Honduras,2031,0.0,carbon_emissions
Honduras,2032,0.0,carbon_emissions
Honduras,2033,0.0,carbon_emissions
Honduras,2034,0.0,carbon_emissions
Honduras,2035,0.0,carbon_emissions
Honduras,2036,0.0,carbon_emissions
Honduras,2037,0.0,carbon_emissions
Honduras,2038,0.0,carbon_emissions
Honduras,2039,0.0,carbon_emissions
Honduras,2040,0.0,carbon_emissions
Honduras,2041,0.0,carbon_emissions
Honduras,2042,0.0,carbon_emissions
Honduras,2043,0.0,carbon_emissions
Honduras,2044,0.0,carbon_emissions
Honduras,2045,0.0,carbon_emissions
Hong Kong,2026,0.0,carbon_emissions
Hong Kong,2027,0.0,carbon_emissions
Hong Kong,2028,0.0,carbon_emissions
Hong Kong,2029,0.0,carbon_emissions
Hong Kong,2030,0.0,carbon_emissions
Hong Kong,2031,0.0,carbon_emissions
Hong Kong,2032,0.0,carbon_emissions
Hong Kong,2033,0.0,carbon_emissions
Hong Kong,2034,0.0,carbon_emissions
Hong Kong,2035,0.0,carbon_emissions
Hong Kong,2036,0.0,carbon_emissions
Hong Kong,2037,0.0,carbon_emissions
Hong Kong,2038,0.0,carbon_emissions
Hong Kong,2039,0.0,carbon_emissions
Hong Kong,2040,0.0,carbon_emissions
Hong Kong,2041,0.0,carbon_emissions
Hong Kong,2042,0.0,carbon_emissions
Hong Kong,2043,0.0,carbon_emissions
Hong Kong,2044,0.0,carbon_emissions
Hong Kong,2045,0.0,carbon_emissions
Hungary,2026,0.0,carbon_emissions
Hungary,2027,0.0,carbon_emissions
Hungary,2028,0.0,carbon_emissions
Hungary,2029,0.0,carbon_emissions
Hungary,2030,0.0,carbon_emissions
Hungary,2031,0.0,carbon_emissions
Hungary,2032,0.0,carbon_emissions
Hungary,2033,0.0,carbon_emissions
Hungary,2034,0.0,carbon_emissions
Hungary,2035,0.0,carbon_emissions
Hungary,2036,0.0,carbon_emissions
Hungary,2037,0.0,carbon_emissions
Hungary,2038,0.0,carbon_emissions
Hungary,2039,0.0,carbon_emissions
Hungary,2040,0.0,carbon_emissions
Hungary,2041,0.0,carbon_emissions
Hungary,2042,0.0,carbon_emissions
Hungary,2043,0.0,carbon_emissions
Hungary,2044,0.0,carbon_emissions
Hungary,2045,0.0,carbon_emissions
Iceland,2026,0.0,carbon_emissions
Iceland,2027,0.0,carbon_emissions
Iceland,2028,0.0,carbon_emissions
Iceland,2029,0.0,carbon_emissions
Iceland,2030,0.0,carbon_emissions
Iceland,2031,0.0,carbon_emissions
Iceland,2032,0.0,carbon_emissions
Iceland,2033,0.0,carbon_emissions
Iceland,2034,0.0,carbon_emissions
Iceland,2035,0.0,carbon_emissions
Iceland,2036,0.0,carbon_emissions
Iceland,2037,0.0,carbon_emissions
Iceland,2038,0.0,carbon_emissions
Iceland,2039,0.0,carbon_emissions
Iceland,2040,0.0,carbon_emissions
Iceland,2041,0.0,carbon_emissions
Iceland,2042,0.0,carbon_emissions
Iceland,2043,0.0,carbon_emissions
Iceland,2044,0.0,carbon_emissions
Iceland,2045,0.0,carbon_emissions
India,2026,0.0,carbon_emissions
India,2027,0.0,carbon_emissions
India,2028,0.0,carbon_emissions
India,2029,0.0,carbon_emissions
India,2030,0.0,carbon_emissions
India,2031,0.0,carbon_emissions
India,2032,0.0,carbon_emissions
India,2033,0.0,carbon_emissions
India,2034,0.0,carbon_emissions
India,2035,0.0,carbon_emissions
India,2036,0.0,carbon_emissions
India,2037,0.0,carbon_emissions
India,2038,0.0,carbon_emissions
India,2039,0.0,carbon_emissions
India,2040,0.0,carbon_emissions
India,2041,0.0,carbon_emissions
India,2042,0.0,carbon_emissions
India,2043,0.0,carbon_emissions
India,2044,0.0,carbon_emissions
India,2045,0.0,carbon_emissions
Indonesia,2026,0.0,carbon_emissions
Indonesia,2027,0.0,carbon_emissions
Indonesia,2028,0.0,carbon_emissions
Indonesia,2029,0.0,carbon_emissions
Indonesia,2030,0.0,carbon_emissions
Indonesia,2031,0.0,carbon_emissions
Indonesia,2032,0.0,carbon_emissions
Indonesia,2033,0.0,carbon_emissions
Indonesia,2034,0.0,carbon_emissions
Indonesia,2035,0.0,carbon_emissions
Indonesia,2036,0.0,carbon_emissions
Indonesia,2037,0.0,carbon_emissions
Indonesia,2038,0.0,carbon_emissions
Indonesia,2039,0.0,carbon_emissions
Indonesia,2040,0.0,carbon_emissions
Indonesia,2041,0.0,carbon_emissions
Indonesia,2042,0.0,carbon_emissions
Indonesia,2043,0.0,carbon_emissions
Indonesia,2044,0.0,carbon_emissions
Indonesia,2045,0.0,carbon_emissions
Iran,2026,0.0,carbon_emissions
Iran,2027,0.0,carbon_emissions
Iran,2028,0.0,carbon_emissions
Iran,2029,0.0,carbon_emissions
Iran,2030,0.0,carbon_emissions
Iran,2031,0.0,carbon_emissions
Iran,2032,0.0,carbon_emissions
Iran,2033,0.0,carbon_emissions
Iran,2034,0.0,carbon_emissions
Iran,2035,0.0,carbon_emissions
Iran,2036,0.0,carbon_emissions
Iran,2037,0.0,carbon_emissions
Iran,2038,0.0,carbon_emissions
Iran,2039,0.0,carbon_emissions
Iran,2040,0.0,carbon_emissions
Iran,2041,0.0,carbon_emissions
Iran,2042,0.0,carbon_emissions
Iran,2043,0.0,carbon_emissions
Iran,2044,0.0,carbon_emissions
Iran,2045,0.0,carbon_emissions
Iraq,2026,0.0,carbon_emissions
Iraq,2027,0.0,carbon_emissions
Iraq,2028,0.0,carbon_emissions
Iraq,2029,0.0,carbon_emissions
Iraq,2030,0.0,carbon_emissions
Iraq,2031,0.0,carbon_emissions
Iraq,2032,0.0,carbon_emissions
Iraq,2033,0.0,carbon_emissions
Iraq,2034,0.0,carbon_emissions
Iraq,2035,0.0,carbon_emissions
Iraq,2036,0.0,carbon_emissions
Iraq,2037,0.0,carbon_emissions
Iraq,2038,0.0,carbon_emissions
Iraq,2039,0.0,carbon_emissions
Iraq,2040,0.0,carbon_emissions
Iraq,2041,0.0,carbon_emissions
Iraq,2042,0.0,carbon_emissions
Iraq,2043,0.0,carbon_emissions
Iraq,2044,0.0,carbon_emissions
Iraq,2045,0.0,carbon_emissions
Ireland,2026,0.0,carbon_emissions
Ireland,2027,0.0,carbon_emissions
Ireland,2028,0.0,carbon_emissions
Ireland,2029,0.0,carbon_emissions
Ireland,2030,0.0,carbon_emissions
Ireland,2031,0.0,carbon_emissions
Ireland,2032,0.0,carbon_emissions
Ireland,2033,0.0,carbon_emissions
Ireland,2034,0.0,carbon_emissions
Ireland,2035,0.0,carbon_emissions
Ireland,2036,0.0,carbon_emissions
Ireland,2037,0.0,carbon_emissions
Ireland,2038,0.0,carbon_emissions
Ireland,2039,0.0,carbon_emissions
Ireland,2040,0.0,carbon_emissions
Ireland,2041,0.0,carbon_emissions
Ireland,2042,0.0,carbon_emissions
Ireland,2043,0.0,carbon_emissions
Ireland,2044,0.0,carbon_emissions
Ireland,2045,0.0,carbon_emissions
Isle of Man,2026,0.0,carbon_emissions
Isle of Man,2027,0.0,carbon_emissions
Isle of Man,2028,0.0,carbon_emissions
Isle of Man,2029,0.0,carbon_emissions
Isle of Man,2030,0.0,carbon_emissions
Isle of Man,2031,0.0,carbon_emissions
Isle of Man,2032,0.0,carbon_emissions
Isle of Man,2033,0.0,carbon_emissions
Isle of Man,2034,0.0,carbon_emissions
Isle of Man,2035,0.0,carbon_emissions
Isle of Man,2036,0.0,carbon_emissions
Isle of Man,2037,0.0,carbon_emissions
Isle of Man,2038,0.0,carbon_emissions
Isle of Man,2039,0.0,carbon_emissions
Isle of Man,2040,0.0,carbon_emissions
Isle of Man,2041,0.0,carbon_emissions
Isle of Man,2042,0.0,carbon_emissions
Isle of Man,2043,0.0,carbon_emissions
Isle of Man,2044,0.0,carbon_emissions
Isle of Man,2045,0.0,carbon_emissions
Israel,2026,0.0,carbon_emissions
Israel,2027,0.0,carbon_emissions
Israel,2028,0.0,carbon_emissions
Israel,2029,0.0,carbon_emissions
Israel,2030,0.0,carbon_emissions
Israel,2031,0.0,carbon_emissions
Israel,2032,0.0,carbon_emissions
